path,ssName,ssRegion,ssId,confidence
"Dino Dini's Soccer! (Europe) (En,Fr,De).zip",Dino Dini's Soccer,eu,2780,59
DinoCity (USA).zip,Dino City,us,2655,59
"Dirt Racer (Europe) (En,Fr,De).zip",Dirt Racer,eu,38719,45
Dirt Trax FX (USA).zip,Dirt Trax Fx,us,2873,65
Dokapon 3-2-1 - Arashi o Yobu Yuujou (Japan) (Rev 1).zip,Dokapon 3-2-1 - Arashi O Yobu Yuujou,jp,38723,76
Dokapon Gaiden - Honoo no Audition (Japan).zip,Dokapon Gaiden - Honoo No Audition,jp,38724,82
Dolucky no A.League Soccer (Japan).zip,Dolucky No A.league Soccer,jp,38725,75
Dolucky no Kusayakiu (Japan).zip,Dolucky No Kusayakiu,jp,38726,73
Dolucky no Puzzle Tour '94 (Japan).zip,Dolucky No Puzzle Tour '94,jp,38727,78
Donald Duck no Mahou no Boushi (Japan).zip,Donald Duck No Mahou No Boushi,jp,2442,78
"Donkey Kong Country 2 - Diddy's Kong Quest (USA) (En,Fr) (Rev 1).zip",Donkey Kong Country 2 - Diddy's Kong Quest,us,2169,76
"Donkey Kong Country 3 - Dixie Kong's Double Trouble! (USA) (En,Fr).zip",Donkey Kong Country 3 - Dixie Kong's Double Trouble,us,2181,84
Donkey Kong Country (USA) (Rev 2).zip,Donkey Kong Country,us,2149,68
Doom (USA).zip,Doom,us,2190,44
Doom Troopers - Mutant Chronicles (USA).zip,Doom Troopers,us,2547,
Doomsday Warrior (USA).zip,Doomsday Warrior,us,2597,76
Doraemon 2 - Nobita no Toys Land Daibouken (Japan).zip,Doraemon 2,jp,2847,
Doraemon 3 - Nobita to Toki no Hougyoku (Japan).zip,Doraemon 3,jp,2670,
Doraemon 4 - Nobita to Tsuki no Oukoku (Japan).zip,Doraemon 4,jp,2734,
Doraemon - Nobita to Yousei no Kuni (Japan) (Rev 1).zip,Doraemon,jp,2783,
DoReMi Fantasy - Milon no Dokidoki Daibouken (Japan).zip,Do-re-mi Fantasy - Milon No Dokidoki Daibouken,jp,19028,80
Dorke & Ymp (World) (Unl).zip,Dorke And Ymp,wor,153363,48
Dossun! Ganseki Battle (Japan).zip,Dossun ! Ganseki Battle,jp,2869,77
Double Dragon V - The Shadow Falls (USA).zip,Double Dragon 5 - The Shadow Falls,us,2365,85
Doukyuusei 2 (Japan) (NP).zip,,jp,,
Down the World - Mervil's Ambition (Japan).zip,Down The World - Mervil's Ambition,jp,38729,82
