system,path,name,ssId,region,desc,rating,releasedate,developer,publisher,genre,players,3dboxes,physicalmedia,marquees,videos,screenshots,titlescreens,fanarts
snes,Super Tsumeshougi 1000 (Japan).zip,Yes,65197,jp,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
snes,Super Turrican 2 (USA).zip,Yes,2306,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Turrican (USA).zip,Yes,2326,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Ultra Baseball 2 (Japan).zip,Yes,65195,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Uno (Japan) (Rev 1).zip,Yes,65194,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Valis IV (USA).zip,Yes,2667,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Variable Geo (Japan).zip,Yes,2917,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Wagyan Land 2 (Japan).zip,Yes,65192,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Wagyan Land (Japan).zip,Yes,65193,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Widget (USA).zip,Yes,2797,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Wrestle Angels (Japan).zip,Yes,65191,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super X-Terminator 2 Sasuke (Japan) (Unl) [b].zip,,,jp,,,,,,,,,,,,,,
snes,Super Yakyuudou (Japan).zip,Yes,65189,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Zugan 2 - Tsukanpo Fighter (Japan).zip,Yes,65187,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super Zugan - Hakotenjou kara no Shoutaijou (Japan).zip,Yes,65188,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Super!! Pachinko (Japan).zip,Yes,65186,jp,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
snes,Superman (USA) (Demo) (1992-05-25).zip,,,us,,,,,,,,,,,,,,
snes,Sutobasu Yarou Show (Japan).zip,Yes,65185,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Sutte Hakkun (Japan).zip,Yes,65184,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Suzuka 8 Hours (USA).zip,Yes,18979,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,SWAT Kats - The Radical Squadron (USA).zip,Yes,2689,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Sword World SFC 2 - Inishie no Kyojin Densetsu (Japan) (Rev 1).zip,Yes,65182,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Sword World SFC (Japan).zip,Yes,65183,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Sylvester and Tweety (USA) (Proto) (1993-12-15).zip,Yes,59615,us,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Syndicate (USA).zip,Yes,2369,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Syvalion (Europe).zip,Yes,59616,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,T2 - The Arcade Game (USA).zip,Yes,2353,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Table Game Daishuugou!! (Japan).zip,Yes,64869,jp,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tactical Soccer (Japan).zip,Yes,64870,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tactics Ogre - Let Us Cling Together (Japan) (Rev 2).zip,Yes,2293,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tadaima Yuusha Boshuuchuu Okawari (Japan).zip,Yes,64871,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Taekwon-Do (Japan) (Ja,Ko).zip",Yes,2839,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,
snes,Taikou Risshiden (Japan).zip,Yes,64872,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Taikyoku Igo - Goliath (Japan).zip,Yes,64873,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Taikyoku Igo - Idaten (Japan).zip,Yes,64874,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Take Yutaka GI Memory (Japan).zip,Yes,64880,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Takeda Nobuhiro no Super League Soccer (Japan).zip,Yes,64881,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Takemiya Masaki Kudan no Igo Taishou (Japan).zip,Yes,64882,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tales of Phantasia (Japan).zip,Yes,2161,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tamagotch Town (Japan) (NP).zip,Yes,64883,jp,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,,,,
snes,Tarot Mystery (Japan).zip,Yes,64884,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Taz-Mania (USA) (Rev 1).zip,Yes,2576,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tecmo Secret of the Stars (USA).zip,Yes,2562,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tecmo Super Baseball (USA).zip,Yes,78321,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tecmo Super Bowl (USA).zip,Yes,2935,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tecmo Super Bowl II - Special Edition (USA).zip,Yes,2913,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tecmo Super Bowl III - Final Edition (USA).zip,Yes,2936,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tecmo Super NBA Basketball (USA) (SNS-NA).zip,Yes,2396,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Teenage Mutant Ninja Turtles - Tournament Fighters (USA).zip,Yes,2240,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Teenage Mutant Ninja Turtles IV - Turtles in Time (USA).zip,Yes,2183,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tekichuu Keiba Juku (Japan).zip,Yes,64885,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tekken 2 (World) (Unl) (Pirate).zip,Yes,64886,wor,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tenchi Muyou! - Game Hen (Japan).zip,Yes,2736,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tenchi o Kurau - Sangokushi Gunyuuden (Japan).zip,Yes,64887,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tengai Makyou Zero (Japan).zip,Yes,2656,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tenshi no Uta - Shiroki Tsubasa no Inori (Japan).zip,Yes,65181,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Terminator 2 - Judgment Day (USA).zip,Yes,2340,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Terminator, The (USA).zip",Yes,19225,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Terranigma (Europe).zip,Yes,2160,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tetris 2 (USA) (Rev 1).zip,Yes,2648,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tetris & Dr. Mario (USA).zip,Yes,2335,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Tetris Attack (USA) (En,Ja).zip",Yes,2559,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tetris Battle Gaiden (Japan).zip,Yes,2790,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tetsuwan Atom (Japan).zip,Yes,65180,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Theme Park (Europe) (En,Fr,De).zip",Yes,2199,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Thomas the Tank Engine & Friends (USA).zip,Yes,2900,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Thoroughbred Breeder (Japan).zip,Yes,65179,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Thoroughbred Breeder II (Japan).zip,Yes,65178,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Thoroughbred Breeder III (Japan).zip,Yes,65177,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Thunder Spirits (USA).zip,Yes,2690,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Tick, The (USA).zip",Yes,2863,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Time Trax (USA).zip,Yes,2837,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Timecop (USA).zip,Yes,2487,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Timeslip (USA).zip,Yes,2872,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Timon & Pumbaa's Jungle Games (USA).zip,Yes,2372,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tin Star (USA).zip,Yes,19226,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tinhead (Europe) (Proto).zip,Yes,65175,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Tintin - Prisoners of the Sun (Europe) (En,Fr,De,Es).zip",Yes,2275,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Tintin in Tibet (Europe) (En,Fr,De,Nl).zip",Yes,2184,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tiny Toon Adventures - Buster Busts Loose! (USA).zip,Yes,2250,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tiny Toon Adventures - Wacky Sports Challenge (USA).zip,Yes,2405,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,TKO Super Championship Boxing (USA).zip,Yes,2705,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,TNN Bass Tournament of Champions (USA).zip,Yes,2942,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Todd McFarlane's Spawn - The Video Game (USA).zip,Yes,2498,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tokimeki Memorial - Densetsu no Ki no Shita de (Japan) (Rev 1).zip,Yes,65174,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tokoro's Mahjong (Japan).zip,Yes,65173,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tom and Jerry (USA).zip,Yes,2526,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tom vs Jerry - The Chase Is On! (USA) (Proto) (1995-04-28).zip,Yes,199972,us,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,,
snes,Tommy Moe's Winter Extreme - Skiing and Snowboarding (USA).zip,Yes,2593,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tony Meola's Sidekicks Soccer (USA).zip,Yes,64771,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Top Gear 2 (USA).zip,Yes,2480,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Top Gear 3000 (USA).zip,Yes,2607,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Top Gear (USA).zip,Yes,2367,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Top Management II (Japan).zip,Yes,65172,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Toride (Japan).zip,Yes,65171,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Torneko no Daibouken - Fushigi no Dungeon (Japan) (Rev 1).zip,Yes,19229,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Total Carnage (USA).zip,Yes,2731,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Total Football (Europe) (Proto).zip,Yes,121990,eu,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
snes,Tottemo! Lucky Man - Lucky Cookie Roulette de Totsugekii (Japan).zip,Yes,65170,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Touge Densetsu - Saisoku Battle (Japan).zip,Yes,65169,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tower Dream (Japan).zip,Yes,65168,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Toy Story (USA).zip,Yes,2276,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Toys - Let the Toy Wars begin! (USA).zip,Yes,18981,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Traverse - Starlight & Prairie (Japan).zip,Yes,65167,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Treasure Hunter G (Japan).zip,Yes,2339,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Trinea (Japan).zip,Yes,65165,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Troddlers (USA).zip,Yes,2814,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Troy Aikman NFL Football (USA).zip,Yes,2937,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,True Golf Classics - Pebble Beach Golf Links (USA).zip,Yes,2940,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,True Golf Classics - Waialae Country Club (USA).zip,Yes,2938,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,True Golf Classics - Wicked 18 (USA).zip,Yes,19230,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,True Lies (USA).zip,Yes,2379,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tsukikomori (Japan) (Rev 1) (NP).zip,Yes,65164,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tsuppari Oozumou - Risshinshusse Hen (Japan).zip,Yes,65163,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tsuri Tarou (Japan).zip,Yes,65162,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tsuyoshi Shikkari Shinasai - Taisen Puzzle Dama (Japan).zip,Yes,65161,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Tuff E Nuff (USA).zip,Yes,19076,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Turbo Toons (Europe).zip,Yes,64877,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Turf Hero (Japan).zip,Yes,65160,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Turf Memories (Japan).zip,Yes,59617,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Turn and Burn - No-Fly Zone (USA).zip,Yes,2623,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Twisted Tales of Spike McFang, The (USA).zip",Yes,2762,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,U.F.O. Kamen Yakisoban - Kettler no Kuroi Inbou (Japan).zip,Yes,44330,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,U.N. Squadron (USA).zip,Yes,2256,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Uchuu no Kishi Tekkaman Blade (Japan).zip,Yes,19231,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Uchuu Race - Astro Go! Go! (Japan) (En).zip,Yes,44331,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultima - Kyouryuu Teikoku (Japan).zip,Yes,44332,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultima - Runes of Virtue II (USA).zip,Yes,19232,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultima - The Black Gate (USA).zip,Yes,19233,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultima - The False Prophet (USA).zip,Yes,2600,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultimate Fighter (USA).zip,Yes,2880,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultimate Mortal Kombat 3 (USA).zip,Yes,2196,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultra Baseball Jitsumei Ban 2 (Japan).zip,Yes,44334,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultra Baseball Jitsumei Ban 3 (Japan).zip,Yes,44335,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultra Baseball Jitsumei Ban (Japan).zip,Yes,109292,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultra League - Moero! Soccer Daikessen!! (Japan).zip,Yes,44336,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultra Seven (Japan).zip,Yes,44337,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ultraman (USA).zip,Yes,2221,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Umi no Nushi Tsuri (Japan) (Rev 1).zip,Yes,44338,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Umihara Kawase (Japan).zip,Yes,18982,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Umizuri Meijin - Suzuki Hen (Japan).zip,Yes,44339,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Uncharted Waters (USA).zip,Yes,2601,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Undake 30 - Same Game Daisakusen - Mario Version (Japan).zip,Yes,98578,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Undercover Cops (Japan).zip,Yes,2946,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Unholy Night - The Darkness Hunter (USA) (Unl).zip,Yes,152233,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Uniracers (USA).zip,Yes,2422,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Universal Soldier (USA) (Proto).zip,Yes,2881,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Untitled Racing Game (Unknown) (Proto).zip,,,wor,,,,,,,,,,,,,,
snes,"Untouchables, The (USA).zip",Yes,18984,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Urban Strike (USA).zip,Yes,2638,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Ushio to Tora (Japan).zip,Yes,44341,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Utopia - The Creation of a Nation (USA).zip,Yes,19235,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Vegas Stakes (USA).zip,Yes,2944,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Venom - Spider-Man - Separation Anxiety (USA).zip,Yes,2510,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Verne World (Japan).zip,Yes,38926,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Virtual Bart (USA).zip,Yes,2450,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Virtual Soccer (Europe).zip,Yes,19236,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,"Vortex (USA) (En,Es).zip",Yes,2220,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Vs. Collection (Japan).zip,Yes,38928,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Wacky Races (Europe) (Proto).zip,Yes,191966,eu,Yes,,,,,Yes,,Yes,,Yes,,Yes,,
snes,Wagyan Paradise (Japan).zip,Yes,64753,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Wakataka Oozumou - Yume no Kyoudai Taiketsu (Japan).zip,Yes,64754,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Wakuwaku Ski Wonder Spur (Japan).zip,Yes,64755,jp,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Wally o Sagase! - Ehon no Kuni no Daibouken (Japan).zip,Yes,64756,jp,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,,
snes,War 2410 (USA).zip,Yes,2941,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,War 3010 - The Revolution (USA).zip,Yes,2908,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Waratte Iitomo! Tamolympic (Japan).zip,Yes,64757,jp,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Wario's Woods (USA).zip,Yes,2207,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Warlock (USA).zip,Yes,2533,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,WarpSpeed (USA).zip,Yes,2815,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Waterworld (Europe).zip,Yes,2494,eu,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Wayne Gretzky and the NHLPA All-Stars (USA).zip,Yes,2943,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,Wayne's World (USA).zip,Yes,2608,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,WCW Super Brawl Wrestling (USA).zip,Yes,2668,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,We're Back! - A Dinosaur's Story (USA).zip,Yes,19237,us,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
snes,WeaponLord (USA).zip,Yes,2438,us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
